"","V1","V2","V3","V4","V5","V6"
"232",0.2645135,0.0036982,0.00502439,0.002887205,0.0460042,1.053255
"233",0.241749,0.003316125,0.01108775,0.00788994,0.04706535,1.079385
"234",0.3132605,0.001100315,0.00361253,0.001214295,0.01072445,1.050185
"235",0.1702035,0.000775867,0.002541145,0.00190073,0.001623255,1.224605
"236",0.30128,0.005496905,0.0268966,0.00153628,0.0150318,1.0228
"237",0.353419,0.00117566,0.0683476,0.00265746,0.01141535,0.961434
"238",0.2559655,0.0005867755,0.003476805,0.0007363505,0.023681,1.062795
"239",0.255761,0.000917378,0.002646755,0.00202945,0.00128164,1.11936
"240",0.259717,0.0006256255,0.00412115,0.0016977,0.02696445,1.08084
"241",0.2027585,0.0006164575,0.00147297,0.000743354,0.001088295,1.150535
"242",0.3166425,0.001430945,0.03802855,0.00611389,0.00148263,1.052135
"243",0.2524695,0.000787308,0.00136829,0.005859835,0.001017335,1.110715
"244",0.205282,0.0008032345,0.001631965,0.000854347,0.001518545,1.153435
"245",0.680294,0.001112985,0.0198075,0.0089918,0.001888995,0.6066845
"246",0.1916705,0.14681,0.1923755,0.001546105,0.1564555,0.721
"247",0.1976535,0.1272425,0.170382,0.0019155,0.213484,0.703592
"248",0.256507,0.0006875265,0.001592325,0.0009642955,0.001834155,1.144615
"249",0.182686,0.000452314,0.001085915,0.00083486,0.000964463,1.172255
"250",0.169274,0.000600419,0.00326719,0.000668427,0.00261037,1.224295
"251",0.321879,0.00107988,0.0300147,0.002086365,0.001970935,1.06373
"252",0.18166,0.0006670455,0.00105808,0.0008103275,0.000977723,1.16869
"253",0.1799485,0.0006597505,0.002147015,0.0008746605,0.00143027,1.229615
"254",0.223953,0.0006163255,0.002310335,0.0008864445,0.001513785,1.10089
"255",0.222574,0.001092505,0.003615815,0.002794915,0.00103636,1.186155
"256",0.179486,0.000585162,0.004638465,0.001478315,0.0009240765,1.21821
"257",0.2917295,0.000861226,0.00273695,0.005646465,0.001394655,1.0532
"258",0.165285,0.0275858,0.54723,0.00113331,0.1838205,0.4871395
"259",0.314285,0.000806234,0.00559023,0.001751805,0.00267706,1.06115
"260",0.182342,0.006623045,0.0695444,0.343768,0.1660465,0.5880145
"261",0.432164,0.004182625,0.091139,0.0230133,0.00343645,0.847033
"262",0.313991,0.001390635,0.0562604,0.138644,0.001310185,0.9006325
"263",0.358688,0.00140792,0.06878395,0.00250238,0.01656745,0.9590105
"264",0.1685815,0.3200285,0.174519,0.00162152,0.187542,0.5409475
"265",0.08072425,0.432008,0.0905192,0.0009050525,0.347624,0.45353
"266",0.1221335,0.459263,0.0439209,0.00165742,0.339167,0.425096
"267",0.203166,0.350651,0.01860815,0.00351382,0.2705795,0.5583085
"268",0.248095,0.4471735,0.252402,0.01064645,0.2328915,0.2482765
"269",0.06111135,0.406942,0.274575,0.2089665,0.2525435,0.1703975
"270",0.141405,0.447711,0.0915774,0.00371583,0.304664,0.420876
"271",0.2485765,0.476876,0.1466855,0.005811875,0.2228725,0.3084725
"272",0.056333,0.7465515,0.03991845,0.3077,0.01164275,0.234268
"273",0.0957961,0.427384,0.1359585,0.00266934,0.3253725,0.3843955
"274",0.1996985,0.390428,0.425549,0.123471,0.208456,0.0671146
"275",0.101885,0.4994215,0.154321,0.003813405,0.2491575,0.3730955
"276",0.2306635,0.4377535,0.259376,0.00227946,0.194494,0.2783005
"277",0.0325324,0.6827805,0.04968685,0.350917,0.02296705,0.240811
"278",0.0058725,0.4606905,0.305572,0.1927915,0.221452,0.2051325
"279",0.173731,0.4000055,0.3962655,0.166625,0.1758745,0.08450745
"280",0.1176415,0.4266865,0.0982589,0.00119483,0.3443575,0.3931955
"281",0.1389965,0.4478115,0.1126545,0.005821005,0.3022085,0.4103835
"282",0.229616,0.50682,0.1471985,0.0115677,0.255053,0.273957
"283",0.1315945,0.472726,0.08013285,0.001506515,0.3063555,0.421932
"284",0.1222835,0.6162505,0.05085105,0.2698135,0.136246,0.2005265
"285",0.05069065,0.45202,0.2748275,0.209754,0.2196055,0.1765895
"286",0.10668,0.431291,0.06263655,0.0008129275,0.3560765,0.432193
"287",0.225872,0.506145,0.187651,0.00416448,0.2240225,0.2505775
"288",0.0754944,0.4640685,0.0415959,0.5058355,0.212024,0.02035165
"289",0.106347,0.4329595,0.157211,0.00153933,0.342305,0.403003
"290",0.03632825,0.6553525,0.05190905,0.3585635,0.016882,0.251192
"291",0.4072955,0.2452625,0.1056035,0.5462655,0.01937105,0.04528215
"292",0.106159,0.3545545,0.06616565,0.00232832,0.3054285,0.589218
"293",0.192107,0.3092965,0.0324743,0.009064825,0.289561,0.5903315
"294",0.1027315,0.5897005,0.0165609,0.325369,0.2133965,0.1038565
"295",0.1095745,0.545447,0.0819478,0.3480135,0.2257475,0.06158795
"296",0.02511645,0.6748915,0.05160255,0.350706,0.0132075,0.2519635
"297",0.1079605,0.5428755,0.08004885,0.344792,0.2279685,0.0653808
"298",0.1982205,0.503966,0.183052,0.00441023,0.209227,0.333567
"299",0.1361715,0.307039,0.1341195,0.556741,0.219468,0.05009645
"300",0.0948494,0.4146145,0.0209168,0.4690695,0.2469045,0.08319185
"301",0.003012515,0.46234,0.09677375,0.4477535,0.253298,0.06412745
"302",0.001239835,1.073835,0.06975465,0.000471379,0.000609233,0.311766
"303",0.001295135,1.040415,0.08104505,0.000443292,0.0007337635,0.316585
"304",0.00119843,1.084975,0.08269755,0.000437782,0.000605917,0.295521
"305",0.001354585,0.9132675,0.1558605,0.0004320235,0.000617096,0.325227
"306",0.00242401,0.9206035,0.125481,0.000959921,0.0009863305,0.3782485
"307",0.00148163,0.9076895,0.1525205,0.000615301,0.0006483275,0.3610715
"308",0.001964345,1.029515,0.1171475,0.000664147,0.0007398935,0.304093
"309",0.001500995,0.8943115,0.1710455,0.000563734,0.0006537105,0.3356795
"310",0.00124901,1.02464,0.0892472,0.0005109855,0.000674239,0.3182915
"311",0.001953465,0.8813585,0.156249,0.0009549185,0.0007019675,0.391423
"312",0.001119945,1.06682,0.0949283,0.000427561,0.0005471035,0.281091
"313",0.001066295,1.03142,0.0518795,0.0004963295,0.0008325835,0.3803595
"314",0.00140414,1.005745,0.1378415,0.0004594145,0.000982701,0.2915175
"315",0.00171715,0.9491155,0.07198675,0.0006814025,0.001314285,0.41265
"316",0.00127789,0.9357255,0.113937,0.0007185,0.0008110825,0.3726405
"317",0.001235445,0.975648,0.09165985,0.0004297095,0.000685579,0.348905
"318",0.001111325,1.03035,0.0967093,0.0004621025,0.000649322,0.31907
"319",0.00123212,1.063905,0.0816388,0.000534167,0.000637074,0.2996115
"320",0.03259145,0.2219685,0.803037,0.105726,0.0495972,0.1877895
"321",0.0006879925,0.000751234,1.123595,0.0003499315,0.247308,0.000885218
"322",0.0110362,0.11472,0.966583,0.00284408,0.1991315,0.124915
"323",0.0006510135,0.000977793,1.114385,0.000381418,0.2561345,0.000960391
"324",0.001857805,0.00118764,1.0899,0.0006065065,0.2728825,0.001548855
"325",0.003468405,0.004696515,1.18905,0.0020339,0.1233305,0.04867585
"326",0.002428315,0.635281,0.5159195,0.001153205,0.00176226,0.2561265
"327",0.122169,0.3878455,0.455454,0.194553,0.09423965,0.1600615
"328",0.001485825,0.002926275,1.20124,0.000755177,0.0965154,0.07049035
"329",0.002369325,0.00898609,1.24017,0.001095385,0.184226,0.008066465
"330",0.002053145,0.00393926,1.280655,0.0007301815,0.1555875,0.00590396
"331",0.12959,0.4097,0.4938035,0.00252409,0.1936465,0.23535
"332",0.0388014,0.1920615,0.841214,0.07429445,0.07579715,0.1748435
"333",0.07265665,0.1815705,0.74388,0.156018,0.07309675,0.1752375
"334",0.02481415,0.2244725,0.8115785,0.08258235,0.0703842,0.1695685
"335",0.00360316,0.6042255,0.566023,0.001849485,0.00695416,0.24894
"336",0.00157297,0.006303155,1.16295,0.001169325,0.177441,0.006823335
"337",0.1313655,0.721821,0.0901606,0.01919095,0.001373515,0.4671165
"338",0.0572688,0.00162177,1.07556,0.00171703,0.24553,0.002401895
"339",0.001814875,0.0142098,1.154015,0.000971416,0.186729,0.007616335
"340",0.001605005,0.0275881,1.19172,0.0009103615,0.128633,0.0925168
"341",0.360212,0.211255,0.673352,0.2247745,0.00954427,0.00212739
"342",0.22854,0.2035545,0.558922,0.1547005,0.04584625,0.2174785
"343",0.000781757,0.000744548,1.138925,0.000366048,0.232593,0.001144655
"344",0.006448755,0.0325346,1.11376,0.0006278645,0.2514455,0.03004715
"345",0.0025635,0.0272567,1.233425,0.001217335,0.08377035,0.0963869
"346",0.0008955365,0.00139087,1.14779,0.0005323145,0.2182665,0.001320315
"347",0.001356165,0.001216725,1.117175,0.0004007425,0.258298,0.00131759
"348",0.1249425,0.001846515,1.003715,0.00124724,0.2580295,0.00269618
"349",0.1530725,0.004332455,1.008435,0.1096805,0.0278049,0.1220345
"350",0.4186555,0.00264281,0.714857,0.00415445,0.201784,0.001699785
"351",0.3559365,0.00222541,0.780909,0.003130135,0.208734,0.005246135
"352",0.0010444,0.00103778,1.141545,0.000378398,0.216367,0.001138425
"353",0.3531705,0.1409575,0.518646,0.2326375,0.004891405,0.1856615
"354",0.00738593,0.0236799,1.164665,0.00110669,0.1128885,0.06889975
"355",0.001344055,0.02031025,0.819424,0.2908035,0.2548305,0.005454435
"356",0.002094605,0.01664485,1.179165,0.000723444,0.1331105,0.0713502
"357",0.5373445,0.00399775,0.5959395,0.288921,0.00151727,0.00130293
"358",0.0009298975,0.000951282,1.11556,0.000352163,0.270476,0.00143324
"359",0.00229215,0.0187683,1.204965,0.000676491,0.21444,0.0130817
"360",0.1476815,0.697341,0.156839,0.004407225,0.01803035,0.397735
"361",0.01256595,0.0181007,1.186535,0.0008195875,0.221347,0.0101933
"362",0.005553125,0.003504005,1.176185,0.0006510705,0.2352245,0.01066485
"363",0.001550825,0.004941685,1.27003,0.0007279925,0.166739,0.00475277
"364",0.0017382,0.009381025,1.1652,0.001391735,0.187054,0.005253335
"365",0.007084635,0.2533325,0.7395315,0.002094675,0.142678,0.274751
"366",0.00182347,0.00358421,1.22512,0.0006916875,0.173033,0.02564425
"367",0.00255396,0.0166511,1.06625,0.0009332285,0.24935,0.0571846
"368",0.0031555,0.176698,1.06398,0.0006712995,0.196002,0.00872438
