"","V1","V2","V3","V4","V5","V6"
"149",0.102713,0.01009665,0.0187452,0.00159244,0.574858,0.6833985
"150",0.01135155,0.004183555,0.000985849,0.6930345,0.390866,0.358325
"151",0.7553715,0.06732575,0.00165186,0.1202345,0.00157927,0.397144
"152",0.7837515,0.0879949,0.002895965,0.187498,0.003520525,0.2934545
"153",0.006326045,0.00149849,0.001410985,0.01904395,0.5589635,0.7950655
"154",0.295681,0.00306803,0.000708145,0.5405035,0.0269882,0.508895
"155",0.03869845,0.001796645,0.00049471,0.202157,0.4546605,0.6610775
"156",0.209898,0.1302145,0.07630935,0.2246125,0.282004,0.4928905
"157",0.827596,0.0043742,0.0009216725,0.0508276,0.00140644,0.414797
"158",0.701025,0.008868755,0.001035865,0.2935915,0.003639095,0.3576665
"159",0.00305525,0.000724353,0.000613906,0.005248585,0.5893415,0.7715315
"160",0.002566315,0.00219771,0.00212921,0.3008285,0.4935335,0.6179565
"161",0.00407937,0.002024405,0.00105574,0.2788835,0.430211,0.673831
"162",0.004241925,0.00124635,0.00153074,0.2060775,0.4855285,0.7018335
"163",0.008658225,0.002965115,0.00244596,0.3445775,0.477933,0.6072845
"164",0.005464425,0.002228945,0.00172311,0.361469,0.447379,0.620449
"165",0.00283754,0.001110365,0.00111538,0.102576,0.5948795,0.7190015
"166",0.8961125,0.005219335,0.01010015,0.003436865,0.002088005,0.4057765
"167",0.432014,0.02570445,0.00250613,0.3345585,0.02007595,0.581785
"168",0.880644,0.0162452,0.001803365,0.0165807,0.001198185,0.3810225
"169",0.789181,0.0188805,0.00318355,0.165618,0.00469579,0.315035
"170",0.3920465,0.002737915,0.07471765,0.00198791,0.37081,0.529774
"171",0.00186063,0.001766875,0.00153022,0.378232,0.43576,0.609426
"172",0.560964,0.001111975,0.000469413,0.00271688,0.001211875,0.7589805
"173",0.560377,0.00102637,0.0003766155,0.002437525,0.001162475,0.7632865
"174",0.1384185,0.1385855,0.2091465,0.315366,0.3025925,0.3081895
"175",0.5712855,0.000916196,0.0004322795,0.002506275,0.001347435,0.752114
"176",0.545183,0.0006739415,0.000301958,0.00370603,0.001346935,0.746749
"177",0.5488845,0.00103498,0.0004532125,0.004711595,0.00117278,0.7714475
"178",0.0716364,0.00371342,0.00822601,0.00257892,0.621372,0.680667
"179",0.01215885,0.223505,0.0412299,0.08950835,0.5748285,0.499614
"180",0.006172965,0.0269114,0.005684835,0.005362565,0.6876055,0.727739
"181",0.531111,0.001119425,0.000368646,0.00276216,0.001652655,0.760164
"182",0.7539955,0.0106679,0.00217656,0.1987395,0.00374622,0.3325795
"183",0.00259153,0.002496595,0.001126985,0.00906777,0.598114,0.7852205
"184",0.002346385,0.0007139625,0.0004176225,0.002114485,0.6155865,0.75739
"185",0.00224414,0.0007230265,0.0004232975,0.00208831,0.6148915,0.759516
"186",0.6477775,0.00149945,0.000666627,0.0271772,0.000940996,0.617527
"187",0.00138575,0.00913142,0.001175365,0.002591785,0.6413125,0.7707305
"188",0.002089535,0.00103147,0.000500693,0.007312215,0.551817,0.815629
"189",0.003332485,0.0009864015,0.0007182585,0.0838968,0.5833665,0.750114
"190",0.00407915,0.0416428,0.00568892,0.00771119,0.67284,0.6868355
"191",0.3450725,0.00121204,0.000535354,0.00651206,0.205826,0.7818685
"192",0.00151107,0.002860395,0.001478675,0.003851595,0.6219855,0.7703965
"193",0.0301191,0.113945,0.3208525,0.405413,0.1410395,0.479453
"194",0.655871,0.00166074,0.000687754,0.0290889,0.0008989285,0.6140045
"195",0.00474428,0.2603765,0.006857335,0.3957435,0.370983,0.3768285
"196",0.55663,0.182727,0.137753,0.00787211,0.002294445,0.409933
"197",0.00488127,0.00630096,0.0461136,0.01780715,0.595561,0.741658
"198",0.00310062,0.1069005,0.0220541,0.0562829,0.6244465,0.599236
"199",0.671638,0.00130933,0.0007464225,0.00415989,0.00175655,0.6417065
"200",0.4787995,0.00236329,0.132431,0.0748636,0.324573,0.339082
"201",0.0626622,0.221984,0.2990855,0.6271405,0.1069105,0.193707
"202",0.876926,0.004196245,0.04364025,0.006029045,0.00153526,0.350675
"203",0.0482165,0.2896125,0.2636315,0.200813,0.18876,0.452308
"204",0.1071005,0.0497682,0.0155881,0.563208,0.2958965,0.4085415
"205",0.001602965,0.03977245,0.006832895,0.01339515,0.579873,0.7448825
"206",0.00150202,0.006225095,0.003041355,0.004435805,0.642219,0.7507115
"207",0.00264821,0.115017,0.00267325,1.31914,0.04337695,0.0269198
"208",0.007933075,0.3055905,0.00174387,0.561544,0.3129495,0.2888495
"209",0.01292235,0.217053,0.2237365,0.7094595,0.003187225,0.2734545
"210",0.007869785,0.0223932,0.001710515,1.41502,0.00441571,0.0114058
"211",0.001995925,0.1011385,0.00223416,1.30417,0.00329825,0.094907
"212",0.000890617,0.00352007,0.000792407,1.527335,0.00920963,0.00227893
"213",0.0007998475,0.001842625,0.0007446875,1.537465,0.000796889,0.00218575
"214",0.120078,0.115474,0.0376231,0.8960415,0.1025635,0.189875
"215",0.00920735,0.09676915,0.134614,0.8840355,0.0470652,0.343024
"216",0.179988,0.03530875,0.00372662,0.792139,0.11089,0.344882
"217",0.008303615,0.305002,0.00162871,0.5647845,0.3100465,0.2837115
"218",0.001385365,0.0561994,0.00248717,1.31177,0.1184085,0.01623795
"219",0.00584136,0.0146819,0.0304889,1.04472,0.07180805,0.3067655
"220",0.00150485,0.00624738,0.000702434,1.449325,0.007131845,0.00844674
"221",0.1241045,0.158683,0.01234825,0.8748175,0.105196,0.1984385
"222",0.00131764,0.00197699,0.0008257635,1.394235,0.08276835,0.003550445
"223",0.00666816,0.0138741,0.1775175,1.162245,0.0107844,0.1240605
"224",0.007641195,0.00937543,0.002061595,1.28267,0.00247394,0.173972
"225",0.003141715,0.0203161,0.03121435,0.844297,0.2569785,0.3399295
"226",0.08991625,0.0115865,0.00139577,0.7961385,0.2045995,0.3911995
"227",0.07646345,0.005114285,0.180107,0.900424,0.08420805,0.270276
"228",0.00167104,0.3106795,0.001157575,1.06965,0.0868876,0.0321176
"229",0.001246845,0.00298531,0.0005849425,1.492855,0.002231575,0.00352838
"230",0.005006305,0.0018322,0.0006476485,1.456845,0.006381305,0.015114
"231",0.001605825,0.0829225,0.001041395,1.28584,0.00100376,0.1346115
"232",0.00462454,0.05410845,0.0336562,1.28506,0.0234734,0.086638
"233",0.00183988,0.0686685,0.0171682,1.28479,0.0704122,0.05878455
"234",0.01438535,0.0582136,0.002914335,1.403765,0.002330885,0.023555
"235",0.000784016,0.004192745,0.00157123,1.50192,0.01944435,0.002231485
"236",0.002451475,0.04354155,0.033493,1.30155,0.00283133,0.101805
"237",0.0723971,0.06617385,0.00159676,1.18703,0.00152593,0.173647
"238",0.0101691,0.0409915,0.000835576,1.41685,0.00221954,0.01047535
"239",0.00129319,0.00537724,0.001224065,1.425475,0.0360415,0.0283118
"240",0.009202445,0.0390896,0.0008398495,1.40128,0.03867735,0.01338525
"241",0.000784118,0.002139655,0.00121372,1.479705,0.0008277395,0.0034073
"242",0.0014505,0.0541071,0.0009817865,1.373245,0.0704923,0.03470495
"243",0.001575,0.002514775,0.000793885,1.39678,0.06004515,0.023076
"244",0.00119862,0.002696775,0.00231261,1.487725,0.001248065,0.00435719
"245",0.1488345,0.0035076,0.0006092185,0.8729055,0.03147685,0.3210525
"246",0.003196725,0.273733,0.197795,0.886135,0.001505415,0.1677565
"247",0.01351995,0.273736,0.2290845,0.840276,0.001547245,0.1520445
"248",0.02152655,0.003726225,0.001297425,1.48802,0.002078235,0.00580134
"249",0.001604745,0.00145311,0.000816365,1.482545,0.0008828995,0.002547685
"250",0.00116575,0.01065575,0.00115337,1.52378,0.000695612,0.002081045
"251",0.01018095,0.08284065,0.00111503,1.392525,0.0127536,0.0252853
"252",0.0009927475,0.00152912,0.001005685,1.47384,0.000941651,0.00238963
"253",0.00135018,0.00593074,0.00152297,1.51051,0.00196908,0.00315744
"254",0.005641955,0.00957464,0.000809482,1.43375,0.00145403,0.003617945
"255",0.0008343885,0.00626897,0.001186115,1.465855,0.04581515,0.00777684
"256",0.001325385,0.0094468,0.001032425,1.5033,0.002781895,0.002752095
"257",0.008795915,0.00594988,0.00148409,1.431555,0.021522,0.0162088
"258",0.0239588,0.552451,0.09221035,0.541509,0.00294224,0.289534
"259",0.0100504,0.0290679,0.001464535,1.4188,0.0183501,0.0206213
"260",0.224179,0.0250324,0.2412625,0.7016915,0.1148135,0.117569
"261",0.0789697,0.03044295,0.016685,1.08977,0.00417019,0.2674425
"262",0.0342048,0.0110667,0.00150367,1.086935,0.1483565,0.2070025
"263",0.07620735,0.0724524,0.00189241,1.18458,0.001479135,0.1692765
"264",0.00912249,0.168297,0.3641765,0.5587905,0.00205034,0.367384
"265",0.00186797,0.1603865,0.551685,0.3868915,0.000917488,0.3932265
"266",0.003167825,0.04710315,0.6020925,0.3729375,0.00170134,0.4344245
"267",0.00455704,0.05851445,0.440442,0.6377195,0.0486697,0.303778
"268",0.01263695,0.1959885,0.5067055,0.170941,0.01283705,0.576694
"269",0.1885695,0.2534145,0.5400815,0.044821,0.0147817,0.3805495
"270",0.00338159,0.1460605,0.530245,0.4196275,0.00561767,0.3624815
"271",0.0091288,0.04328325,0.5364505,0.2377615,0.009414565,0.6006115
"272",0.0013779,0.007733215,0.6489565,0.005874295,0.2176215,0.513362
"273",0.001755585,0.136067,0.5724165,0.348992,0.003086575,0.3823515
"274",0.148364,0.4176255,0.398546,0.0151137,0.02596655,0.452559
"275",0.00137995,0.155256,0.5633665,0.2809325,0.003048975,0.4384935
"276",0.002241665,0.170071,0.486512,0.177485,0.00295681,0.5980055
"277",0.00204181,0.0149892,0.639686,0.01360125,0.246203,0.4686645
"278",0.105032,0.3070115,0.58475,0.0583246,0.026934,0.358915
"279",0.160439,0.372001,0.411279,0.01530155,0.03549305,0.432455
"280",0.00254426,0.1623625,0.5461395,0.358056,0.00227277,0.3751115
"281",0.00442565,0.1386535,0.545877,0.365446,0.01728405,0.406338
"282",0.005155605,0.05964875,0.5764645,0.2042935,0.0388414,0.576099
"283",0.00194723,0.0441794,0.5959715,0.37636,0.00160635,0.460823
"284",0.007155355,0.0285158,0.633177,0.0199649,0.225063,0.493011
"285",0.1456485,0.2486105,0.560952,0.0476431,0.02285415,0.38904
"286",0.00226929,0.114921,0.5660115,0.3873705,0.00129148,0.399433
"287",0.003074985,0.08110785,0.5711665,0.1533375,0.0112133,0.629623
"288",0.210365,0.00669523,0.5456215,0.002093,0.28706,0.2897375
"289",0.00393652,0.241813,0.5348315,0.357044,0.00205028,0.3848895
"290",0.001524675,0.012364,0.6282835,0.0127527,0.2579705,0.4648495
"291",0.1345565,0.00225877,0.258774,0.00762949,0.499188,0.4488405
"292",0.00359865,0.165309,0.4716955,0.6182285,0.00527685,0.25797
"293",0.00404049,0.08528365,0.429839,0.7,0.0536151,0.246458
"294",0.233175,0.0251576,0.633062,0.00543776,0.0864384,0.3822865
"295",0.2073605,0.02630675,0.626469,0.0026439,0.1244105,0.3954425
"296",0.00149697,0.01126235,0.6390745,0.0112042,0.243883,0.4697585
"297",0.2135105,0.02774415,0.6246225,0.00266586,0.1227175,0.3933635
"298",0.00300576,0.1295895,0.5265975,0.219021,0.004876165,0.580195
"299",0.196593,0.145174,0.3928635,0.00831993,0.4291825,0.242311
"300",0.2209685,0.00492746,0.59666,0.00327746,0.231291,0.296942
"301",0.2101375,0.1032535,0.6372995,0.00386497,0.1640365,0.2188325
"302",0.0003752245,0.01522545,0.663268,0.001630485,0.00056697,0.7736535
"303",0.000400296,0.0148124,0.668936,0.00180775,0.00046871,0.762615
"304",0.0003727405,0.0174819,0.66953,0.001691315,0.0005365415,0.77578
"305",0.000474942,0.0741181,0.5994155,0.00253794,0.0006306085,0.7380295
"306",0.0006165175,0.06216165,0.637677,0.006026245,0.00102201,0.727486
"307",0.0004203665,0.09318305,0.6055355,0.0037569,0.0007302985,0.7264955
"308",0.0004388515,0.0169635,0.6914095,0.00199741,0.0006403745,0.749566
"309",0.000429573,0.06646445,0.60822,0.003143095,0.000613814,0.744334
"310",0.000367131,0.0402451,0.657029,0.002333385,0.0005698605,0.7496345
"311",0.0005559905,0.09456805,0.6109475,0.00837578,0.00138559,0.7237825
"312",0.00039412,0.0118765,0.679117,0.00152007,0.0004781445,0.762264
"313",0.0004168965,0.0255746,0.6988835,0.00406851,0.000755313,0.738547
"314",0.0003908035,0.0406486,0.669202,0.001993445,0.00060768,0.735247
"315",0.0005342635,0.07806565,0.6528335,0.00579181,0.000891661,0.6986805
"316",0.0005122145,0.09498655,0.645998,0.004606255,0.0009431985,0.6922085
"317",0.0003693105,0.0389459,0.6399425,0.002727545,0.000525716,0.7465715
"318",0.0003822665,0.0335179,0.6834075,0.00229495,0.000610248,0.7410895
"319",0.0003996795,0.01214895,0.682534,0.00156236,0.000504096,0.7593585
"320",0.0230114,0.7582995,0.2135055,0.1381855,0.0296107,0.308051
"321",0.00078935,1.491955,0.00177621,0.001422255,0.0005668625,0.00155622
"322",0.002863105,0.9996085,0.1321695,0.0393264,0.00981185,0.3226945
"323",0.000805259,1.49372,0.001694625,0.00151182,0.0006510295,0.00173307
"324",0.0068544,1.460135,0.003587105,0.007474305,0.003188505,0.003765415
"325",0.001719915,1.29996,0.007032485,0.0509565,0.003597755,0.1105765
"326",0.0006933085,0.460433,0.416942,0.00703784,0.00167392,0.5621465
"327",0.008073915,0.3663775,0.371536,0.04301565,0.180956,0.4726575
"328",0.0008540085,1.27137,0.00381252,0.0834562,0.00105303,0.1055165
"329",0.003610535,1.218705,0.008931025,0.00482645,0.001831745,0.2942825
"330",0.00132059,1.25368,0.0026146,0.00357588,0.00134128,0.293385
"331",0.029401,0.4839585,0.373189,0.1357715,0.008843415,0.497052
"332",0.03243515,0.819542,0.1925085,0.123028,0.007753705,0.293784
"333",0.0588408,0.668577,0.198207,0.116977,0.08372645,0.3310085
"334",0.0238874,0.782196,0.2239355,0.09545515,0.01088715,0.3141955
"335",0.0011011,0.5377855,0.3951705,0.00852262,0.00211606,0.5236375
"336",0.005572285,1.25136,0.0252001,0.00554063,0.001334345,0.1707555
"337",0.00118229,0.0165234,0.494975,0.2001545,0.0509538,0.701083
"338",0.03016745,1.380995,0.00334028,0.01579025,0.0123925,0.0563615
"339",0.003835615,1.22165,0.03637855,0.005132495,0.000880518,0.2018355
"340",0.000898559,1.299155,0.01653185,0.04972005,0.00283159,0.1855675
"341",0.00363201,0.4624675,0.0642404,0.00271488,0.365419,0.6028945
"342",0.007656365,0.429503,0.163834,0.1686465,0.1963675,0.478155
"343",0.0007881565,1.49235,0.00137257,0.00208801,0.0005672865,0.001446835
"344",0.002732525,1.162155,0.0678739,0.007227635,0.000729988,0.299603
"345",0.000831938,1.275655,0.006633275,0.0519764,0.00813022,0.197575
"346",0.00122623,1.463675,0.008986365,0.002520775,0.001159685,0.00360428
"347",0.001012535,1.4812,0.00216573,0.00263216,0.0007570635,0.006212545
"348",0.0627775,1.305125,0.003338225,0.05394315,0.0043457,0.0770039
"349",0.001499465,0.9922395,0.00239747,0.119199,0.1651625,0.2108145
"350",0.223327,0.8089035,0.002908395,0.01640915,0.00671079,0.353718
"351",0.166943,0.912308,0.00301731,0.1180385,0.0106191,0.2284425
"352",0.000605079,1.482115,0.001293485,0.00174495,0.0004826195,0.0024289
"353",0.0174549,0.3233365,0.1055955,0.1836755,0.2844065,0.549066
"354",0.001411645,1.18283,0.01500595,0.06000055,0.001397945,0.2085
"355",0.008685855,0.9878,0.189253,0.00872968,0.268999,0.00984987
"356",0.00129281,1.22131,0.0359303,0.0275667,0.0008394185,0.2078155
"357",0.0126837,0.321034,0.002611185,0.00318388,0.463503,0.6318575
"358",0.001004575,1.51193,0.002327255,0.00251313,0.000644581,0.002305985
"359",0.00282708,1.23872,0.02451285,0.00963558,0.00145556,0.2885985
"360",0.00188361,0.08922135,0.5300425,0.2163895,0.02025455,0.600956
"361",0.00482552,1.23695,0.0131608,0.00718463,0.002394885,0.305391
"362",0.004020575,1.23186,0.01044145,0.0162984,0.0007891845,0.271691
"363",0.001529215,1.26397,0.00714169,0.003482575,0.00120811,0.2757515
"364",0.0192019,1.23263,0.02347565,0.00447948,0.001034955,0.1778145
"365",0.001090675,0.8430085,0.220377,0.1747535,0.008689535,0.2693555
"366",0.0009254435,1.325335,0.00346584,0.0385329,0.00142612,0.1736545
"367",0.002060725,1.29377,0.0529452,0.04817735,0.00165008,0.118597
"368",0.001310935,1.08739,0.117872,0.00279704,0.00145502,0.3319455
"369",0.002257575,1.265805,0.006655015,0.0420295,0.00129759,0.172138
