"","V1","V2","V3","V4","V5","V6"
"33",0.2628295,0.6597185,0.006803635,0.0006584825,0.001490245,0.410945
"34",0.1756715,0.5783395,0.01109065,0.03718525,0.0009709825,0.4884565
"35",0.01319225,0.658666,0.0007162755,0.0006240725,0.0004126475,0.6052015
"36",0.133379,0.633898,0.00114797,0.0009071815,0.000890558,0.51992
"37",0.03721605,0.753466,0.00138438,0.000538343,0.000849958,0.4987005
"38",0.375203,0.4378355,0.00152643,0.001162845,0.0007293,0.4805295
"39",0.187268,0.5879555,0.005255855,0.001363125,0.00187557,0.5162125
"40",0.28426,0.5688495,0.00340824,0.00272778,0.00128221,0.428539
"41",0.2269715,0.4889875,0.00455322,0.03062155,0.0009514455,0.5086205
"42",0.01391895,0.7341395,0.000919588,0.0006683495,0.0005845245,0.5437795
"43",0.0761049,0.589481,0.0013925,0.0005246395,0.0004354285,0.674247
"44",0.0101383,0.7325805,0.0007411705,0.0003807815,0.000420095,0.5863375
"45",0.050995,0.6134975,0.00130358,0.0006648555,0.000487985,0.61034
"46",0.04931265,0.68777,0.001574285,0.000709152,0.000634117,0.5249015
"47",0.129642,0.6441975,0.000592478,0.0005805485,0.000514765,0.5364425
"48",0.0427893,0.645964,0.0005787075,0.000339941,0.000450709,0.650794
"49",0.264501,0.4999545,0.08406255,0.0290364,0.00283275,0.448883
"50",0.3176545,0.437288,0.006553375,0.01874275,0.2090965,0.3573235
"51",0.331529,0.5397015,0.07409445,0.008254955,0.009909985,0.369873
"52",0.105617,0.6175955,0.00197889,0.0004533765,0.0004223725,0.6170095
"53",0.275711,0.652432,0.03921355,0.000624291,0.00115921,0.4039975
"54",0.0686649,0.5164085,0.167812,0.04138365,0.1616865,0.3960795
"55",0.3383845,0.576667,0.02411845,0.001184265,0.0433011,0.3961885
"56",0.0190448,0.675,0.000551139,0.0004837045,0.000448016,0.6091975
"57",0.04347795,0.6817375,0.03578255,0.005602315,0.001279675,0.5337265
"58",0.1488895,0.4305375,0.157861,0.05145285,0.00264146,0.5232015
"59",0.0999951,0.6990225,0.0514501,0.0006789905,0.000763953,0.4583245
"60",0.173847,0.6038955,0.00278135,0.000639119,0.0005010115,0.489717
"61",0.1192515,0.639517,0.004754255,0.0472448,0.05470635,0.450028
"62",0.3307295,0.590584,0.00610328,0.001137055,0.01130205,0.4122075
"63",0.186631,0.5951815,0.001006675,0.000535054,0.000814509,0.527886
"64",0.1735045,0.541471,0.017465,0.001295465,0.00155393,0.537058
"65",0.230206,0.47111,0.0421267,0.001166905,0.0700833,0.5381285
"66",0.0673013,0.300626,0.00542487,0.116879,0.3229915,0.4675305
"67",0.0969617,0.368924,0.004377325,0.01809895,0.348544,0.4870395
"68",0.175787,0.5984535,0.00141148,0.000602096,0.0005497255,0.5579555
"69",0.08246595,0.5832415,0.00157416,0.0005032925,0.0004799595,0.6759945
"70",0.0332679,0.620535,0.259531,0.000949671,0.159714,0.3002975
"71",0.266682,0.5824875,0.0617687,0.00629515,0.0214036,0.431236
"72",0.18742,0.4013065,0.1466655,0.0414323,0.315215,0.3268125
"73",0.0177241,0.731181,0.000526227,0.000448575,0.0003879735,0.55581
"74",0.1068905,0.595443,0.317018,0.0007411285,0.01064335,0.3344895
"75",0.0506071,0.6527875,0.000675219,0.00038195,0.0003906235,0.5822895
"76",0.182602,0.553499,0.179983,0.0008015435,0.0378674,0.4203545
"77",0.18124,0.516735,0.219501,0.0006025925,0.0461904,0.360256
"78",0.02342265,0.6187505,0.000951121,0.0004499305,0.000490097,0.687286
"79",0.0807597,0.572714,0.0480927,0.001542195,0.0927403,0.505579
"80",0.115835,0.5503835,0.2690715,0.000834651,0.0536102,0.3550085
"81",0.0975468,0.6264095,0.124226,0.0008173655,0.0028525,0.488217
"82",0.0743444,0.698208,0.00263495,0.0005976475,0.035739,0.489445
"83",0.2445085,0.63259,0.1233955,0.0006930775,0.003351815,0.355918
"84",0.3549475,0.541328,0.0655178,0.001523105,0.0955751,0.3526955
"85",0.220496,0.5646315,0.03320035,0.00794203,0.08736885,0.380425
"86",0.0320307,0.6639955,0.06409745,0.000455174,0.00130509,0.5545885
"87",0.0717698,0.6567455,0.1767605,0.0004295615,0.000878673,0.458304
"88",0.230844,0.438424,0.101677,0.001298385,0.002583675,0.518696
"89",0.1568435,0.603778,0.1384395,0.0007489315,0.04014325,0.417624
"90",0.03507775,0.5542855,0.1945765,0.01250585,0.07450325,0.4668075
"91",0.157487,0.572066,0.001380205,0.06170235,0.002410645,0.4851435
"92",0.2343455,0.6011815,0.0537459,0.05114545,0.0140839,0.3794925
"93",0.1857935,0.541327,0.00490316,0.01870745,0.000777084,0.5248235
"94",0.361489,0.4190385,0.2096795,0.00407681,0.00729727,0.3717375
"95",0.07397705,0.6651875,0.001178755,0.002331415,0.001296445,0.559696
"96",0.1549735,0.669426,0.006336885,0.000735034,0.0008295665,0.4484335
"97",0.182492,0.5881445,0.0786126,0.005050735,0.00709739,0.4814945
"98",0.157932,0.554525,0.00378221,0.145631,0.01057545,0.418427
"99",0.1243765,0.4870095,0.362877,0.02763205,0.1542665,0.248761
"100",0.0670668,0.622897,0.2373505,0.001096845,0.003909405,0.4156745
"101",0.2590105,0.409294,0.1549375,0.00839021,0.2093915,0.3030495
"102",0.06983615,0.54336,0.003799595,0.000595243,0.000914679,0.673152
"103",0.00994807,0.698847,0.000722025,0.0004174,0.00036038,0.5931585
"104",0.1342085,0.64635,0.209433,0.001553915,0.1249695,0.248369
"105",0.118853,0.519203,0.09728545,0.0127217,0.001681535,0.579622
"106",0.06611295,0.6112215,0.05110055,0.005703715,0.00101968,0.557553
"107",0.1121625,0.5447,0.0640012,0.0310969,0.0013646,0.531567
"108",0.1108485,0.559017,0.07366565,0.0066723,0.00112027,0.5346025
"109",0.04811165,0.2515175,0.00442061,0.1576235,0.3795355,0.4364545
"110",0.10993,0.6076695,0.0248533,0.004696295,0.000867759,0.5204145
"111",0.1177215,0.526041,0.0733953,0.00164357,0.00370197,0.600966
"112",0.187678,0.626749,0.000856872,0.0006331825,0.000561789,0.497474
"113",0.1361525,0.5534645,0.0130152,0.003217215,0.001306945,0.5951085
"114",0.267647,0.451692,0.0540551,0.04100475,0.007924645,0.458081
"115",0.2085885,0.443524,0.07449405,0.00157041,0.003491425,0.5526505
"116",0.1715395,0.534009,0.01448975,0.00201774,0.00169188,0.5821985
"117",0.09311925,0.424265,0.001867185,0.108129,0.1752935,0.4652395
"118",0.0273388,0.659725,0.0117884,0.1269725,0.149316,0.336034
"119",0.1645325,0.586761,0.001960455,0.00179993,0.00159217,0.5136025
"120",0.2858905,0.5656495,0.0283203,0.00768674,0.00209379,0.434024
"121",0.59924,0.2304585,0.001438505,0.24773,0.002511845,0.2234945
"122",0.608507,0.005163885,0.0961372,0.21357,0.3640785,0.08125485
"123",0.7452705,0.0896368,0.00232764,0.0309561,0.4860105,0.00293711
"124",0.807558,0.01628625,0.0206286,0.05802555,0.5008255,0.002005225
"125",0.6841205,0.001120955,0.0008905245,0.325814,0.345879,0.000937516
"126",0.6528565,0.08775655,0.06941565,0.0150591,0.545915,0.01685225
"127",0.7217015,0.0512977,0.00467662,0.4151305,0.007417215,0.108082
"128",0.697593,0.000885597,0.0011679,0.469129,0.1374265,0.002670935
"129",0.7448125,0.01601985,0.003257025,0.003262885,0.649397,0.000950853
"130",0.55645,0.1686585,0.001739425,0.2620725,0.00148218,0.290018
"131",0.224403,0.3395005,0.113369,0.0514267,0.575692,0.07362575
"132",0.39586,0.18985,0.02103745,0.214866,0.1903615,0.2546615
"133",0.6069895,0.203829,0.001918255,0.2610285,0.00267554,0.241685
"134",0.72853,0.00097724,0.0009392855,0.3682595,0.225223,0.0008545535
"135",0.7974375,0.1002845,0.00192887,0.2662645,0.003270975,0.162955
"136",0.243559,0.302254,0.245194,0.1328395,0.374991,0.0314733
"137",0.802294,0.000714463,0.000853737,0.152657,0.385161,0.001086045
"138",0.346996,0.34972,0.0225642,0.1993165,0.11564,0.276085
"139",0.537829,0.200142,0.0107812,0.0249824,0.4995595,0.09096035
"140",0.65664,0.000953737,0.0007479535,0.3571535,0.3114975,0.00153172
"141",0.5617245,0.291589,0.00177775,0.168777,0.003692875,0.261572
"142",0.7978625,0.002625885,0.00432061,0.003484555,0.629234,0.000940851
"143",0.7030385,0.0841149,0.0501706,0.0405861,0.505743,0.04325435
"144",0.7728725,0.00108879,0.0007462415,0.50658,0.024117,0.000884103
"145",0.6303205,0.001069145,0.00107441,0.53106,0.0188138,0.09020885
"146",0.7019525,0.02890975,0.00133104,0.4534325,0.001862595,0.1032145
"147",0.7124705,0.0710301,0.06691195,0.0259881,0.522209,0.05446105
"148",0.779298,0.0004539475,0.0005573025,0.4001785,0.09881995,0.0007112205
"149",0.769649,0.08045,0.0625335,0.008533345,0.475098,0.00102078
"150",0.4277175,0.002973745,0.002838605,0.2170525,0.591759,0.119859
"151",0.6542435,0.0763656,0.06528735,0.317803,0.00267098,0.201649
"152",0.620011,0.104339,0.02193775,0.317283,0.00208348,0.2473905
"153",0.733944,0.004421775,0.001956825,0.003701945,0.64071,0.000813652
"154",0.462101,0.000865097,0.001918775,0.405771,0.3478505,0.09457835
"155",0.6589135,0.001339525,0.0017265,0.1429725,0.526384,0.005244085
"156",0.4772375,0.06385015,0.149119,0.1847765,0.3528385,0.1421635
"157",0.6430015,0.006955705,0.001404035,0.374301,0.00253787,0.2508075
"158",0.612998,0.00348274,0.004569825,0.4130895,0.01021925,0.259558
"159",0.7579135,0.001705895,0.001031195,0.004596885,0.6014995,0.0008578995
"160",0.5902165,0.00859843,0.00686239,0.005899725,0.76201,0.00966652
"161",0.593668,0.001923335,0.002739045,0.0403488,0.711779,0.002462045
"162",0.6248565,0.00606393,0.00203019,0.01436995,0.71689,0.001448495
"163",0.602364,0.01018045,0.00780486,0.0196198,0.7077535,0.04776895
"164",0.576425,0.009959015,0.005922285,0.1102835,0.6681675,0.01229195
"165",0.7134945,0.00606735,0.00133137,0.00595686,0.683563,0.00210959
"166",0.7371125,0.1444215,0.001586135,0.2425755,0.00139948,0.195283
"167",0.62824,0.002977625,0.02898945,0.370621,0.252398,0.0592461
"168",0.624507,0.11372,0.00318782,0.293141,0.001334345,0.2413055
"169",0.682241,0.0900668,0.00354168,0.2548275,0.001488995,0.2292195
"170",0.7441425,0.2298915,0.002983755,0.1110955,0.228315,0.03988825
"171",0.5481165,0.003560145,0.00433375,0.0309249,0.774346,0.008769685
"172",0.8236165,0.0008170645,0.000970871,0.477004,0.01452625,0.0008477625
"173",0.8296215,0.0006877235,0.000754447,0.471496,0.01287325,0.000581346
"174",0.311194,0.204659,0.1308445,0.2434165,0.2485105,0.210772
"175",0.85089,0.0008224655,0.0007324845,0.4616755,0.01264135,0.000877016
"176",0.809048,0.000377517,0.0005579935,0.451409,0.0194566,0.000844402
"177",0.801277,0.000666918,0.000632861,0.50346,0.01484065,0.0008251545
"178",0.7265565,0.1145795,0.00333849,0.030082,0.5071135,0.003168325
"179",0.544226,0.137833,0.1127075,0.112227,0.427435,0.07185625
"180",0.7144295,0.0778124,0.0586255,0.0598089,0.5149605,0.01592145
"181",0.8008735,0.0005282595,0.000982628,0.4287185,0.05284805,0.0006591405
"182",0.674467,0.0701307,0.0050213,0.281162,0.002521465,0.2332895
"183",0.7278705,0.01096635,0.004279615,0.00482017,0.6478115,0.000951456
"184",0.8031895,0.001072875,0.000689824,0.005521565,0.576017,0.000684614
"185",0.7982545,0.00100303,0.000846084,0.006409265,0.575704,0.0008392045
"186",0.749179,0.001399665,0.0006427485,0.521924,0.00463976,0.00469677
"187",0.7433815,0.00891191,0.09129085,0.0332776,0.5353715,0.00163549
"188",0.732873,0.0008914135,0.001297635,0.00282822,0.658593,0.00063217
"189",0.7138685,0.00186187,0.001210725,0.00416907,0.69171,0.0014364
"190",0.7175935,0.07599005,0.0692201,0.04063095,0.4995005,0.02844325
"191",0.7450485,0.00105412,0.0010947,0.2960765,0.287985,0.001149175
"192",0.7844035,0.00705584,0.03004955,0.004847875,0.585306,0.000776355
"193",0.13297,0.2717535,0.1649915,0.2755955,0.4625235,0.0821208
"194",0.7557225,0.00126519,0.0006460485,0.5276285,0.00330826,0.004176855
"195",0.4386805,0.00323734,0.2547235,0.1563045,0.423823,0.0717997
"196",0.487233,0.1880115,0.22441,0.2345485,0.0235949,0.1100055
"197",0.637081,0.1040595,0.0528859,0.0280021,0.5984285,0.001796835
"198",0.6938395,0.052925,0.1295565,0.00344912,0.5253365,0.001154655
"199",0.8737715,0.03572385,0.00136832,0.374288,0.0102349,0.009804875
"200",0.5392525,0.2223525,0.0007699995,0.181106,0.1249465,0.253978
"201",0.03181085,0.193092,0.298202,0.194212,0.427798,0.2697365
"202",0.65826,0.174595,0.003876695,0.219217,0.00218821,0.213226
"203",0.1464305,0.2620065,0.264152,0.263431,0.3286875,0.1077215
"204",0.4404355,0.00699262,0.0981407,0.185593,0.4723025,0.1626575
"205",0.6114685,0.0272826,0.109236,0.046631,0.5875015,0.003510955
"206",0.745063,0.03772975,0.0419824,0.00241107,0.5888915,0.000999347
"207",0.001304995,0.0007656725,0.02350695,0.4095115,0.5838305,0.2965245
"208",0.2977475,0.01865455,0.1494255,0.3366495,0.4250685,0.14462
"209",0.00354491,0.06901575,0.3497515,0.2332715,0.504791,0.1625975
"210",0.000758096,0.0004440025,0.002283365,0.42206,0.5376525,0.3156705
"211",0.001222845,0.00055851,0.03592195,0.423474,0.585468,0.2672675
"212",0.0006125955,0.000426881,0.00166926,0.429064,0.5927845,0.2980195
"213",0.0005077685,0.000349167,0.001652835,0.382058,0.6393295,0.305237
"214",0.123262,0.0317225,0.0815402,0.3438355,0.4576315,0.287748
"215",0.05008645,0.01666675,0.1894925,0.322513,0.596068,0.213684
"216",0.234687,0.002214815,0.0158987,0.412252,0.4279385,0.2434485
"217",0.2911,0.0183837,0.1473595,0.3335085,0.423044,0.1482225
"218",0.001135445,0.0009262975,0.0172793,0.3277785,0.657919,0.3229275
"219",0.0149543,0.007233395,0.03135705,0.370389,0.6819355,0.213824
"220",0.0006485215,0.000372419,0.00194652,0.448779,0.5666625,0.26307
"221",0.1404875,0.02045725,0.0937927,0.370172,0.430533,0.2753275
"222",0.0009552535,0.000650052,0.00104465,0.3481625,0.625728,0.3128485
"223",0.003399165,0.037982,0.1377555,0.2161225,0.649989,0.2784505
"224",0.0014393,0.0005361225,0.003857195,0.4567545,0.5714445,0.260746
"225",0.2153535,0.04679465,0.03432365,0.2623225,0.6619055,0.154507
"226",0.2846625,0.001723385,0.006412405,0.3407495,0.5574255,0.170561
"227",0.05001745,0.1609675,0.02604835,0.291611,0.61156,0.2383415
"228",0.00217015,0.001048555,0.1524615,0.4106225,0.49963,0.2633375
"229",0.000577737,0.000395832,0.001193315,0.414815,0.616629,0.264967
"230",0.0009001725,0.0004116385,0.00165555,0.4160865,0.5945315,0.2721785
"231",0.0008504565,0.0004023275,0.02610645,0.4126935,0.616865,0.2577525
"232",0.00111996,0.001221915,0.008035125,0.388609,0.6405065,0.267708
"233",0.000933188,0.001024065,0.01456675,0.324858,0.683508,0.3007875
"234",0.0009343925,0.000546741,0.0100561,0.435553,0.545556,0.3149505
"235",0.000511928,0.0005360875,0.002310845,0.33158,0.696811,0.297979
"236",0.00124556,0.000897263,0.02696795,0.381395,0.6202385,0.271988
"237",0.00298137,0.000822816,0.005901035,0.486492,0.5289855,0.301196
"238",0.0007785565,0.000401021,0.002660135,0.4376305,0.542409,0.2888005
"239",0.000630313,0.0005346695,0.00125003,0.4219205,0.5960475,0.27571
"240",0.0008193575,0.0005209255,0.00225514,0.4363585,0.5720965,0.3012075
"241",0.000624027,0.0004141995,0.001907605,0.431381,0.567554,0.277003
"242",0.001153395,0.000731897,0.003653925,0.452446,0.591782,0.284589
"243",0.000814464,0.0004970745,0.000992693,0.355754,0.65519,0.2801075
"244",0.000668529,0.000449443,0.001964805,0.435157,0.5681125,0.2791055
"245",0.235066,0.000480709,0.00157066,0.448931,0.365357,0.203162
"246",0.001622815,0.04921295,0.3302615,0.297091,0.4940475,0.203443
"247",0.00226087,0.08379305,0.32455,0.3002455,0.45355,0.2151575
"248",0.000871177,0.0004648155,0.002128805,0.412306,0.573549,0.332015
"249",0.000565423,0.0003617865,0.000939957,0.385991,0.6178485,0.2873705
"250",0.000504218,0.000420914,0.003303425,0.418451,0.6065375,0.289635
"251",0.001129795,0.000552708,0.00424857,0.457789,0.553056,0.312464
"252",0.0005392965,0.0003687765,0.001101955,0.3761255,0.610817,0.285712
"253",0.0007000705,0.000395034,0.00249065,0.3902785,0.638965,0.292438
"254",0.0006439085,0.000396002,0.001700165,0.4118565,0.557738,0.2874895
"255",0.0007047755,0.0005126865,0.001809485,0.3915365,0.68008,0.265731
"256",0.0006515035,0.0004730155,0.00259126,0.3845515,0.6411245,0.292045
"257",0.0009324515,0.0004618435,0.001525635,0.4045545,0.5756805,0.2956885
"258",0.004765725,0.07809345,0.3909595,0.4752085,0.3232985,0.1123905
"259",0.0009583565,0.000531375,0.00247753,0.407157,0.6059965,0.2927185
"260",0.11132,0.1593025,0.1118815,0.148877,0.389814,0.3906335
"261",0.0867974,0.0009749855,0.058338,0.3516,0.5613845,0.2669765
"262",0.10164,0.003348035,0.00434617,0.3820545,0.5579775,0.286572
"263",0.002955495,0.000811238,0.006686215,0.48362,0.527857,0.302272
"264",0.00249445,0.167846,0.4059935,0.183489,0.518157,0.1014975
"265",0.0021909,0.248389,0.6137285,0.001864765,0.5382155,0.02303745
"266",0.0051726,0.2890085,0.578491,0.00159532,0.517171,0.0271721
"267",0.00453294,0.216777,0.393198,0.09097235,0.5536095,0.153203
"268",0.0850998,0.287374,0.5625945,0.0144218,0.4893855,0.001506825
"269",0.1515365,0.410758,0.460572,0.0978899,0.2347185,0.0428535
"270",0.0129441,0.2749825,0.568585,0.002863595,0.5066155,0.04679675
"271",0.0673884,0.3068695,0.498118,0.00499278,0.5326055,0.001832545
"272",0.1226425,0.5248415,0.3480105,0.001526005,0.390292,0.001064785
"273",0.002785175,0.2818485,0.5830035,0.001350015,0.5135255,0.0207123
"274",0.2058175,0.3051155,0.546842,0.151816,0.2110455,0.004138075
"275",0.003949605,0.3060735,0.5876475,0.00195097,0.489052,0.002133445
"276",0.03263825,0.275767,0.5473025,0.01550625,0.5287815,0.001110985
"277",0.130108,0.53435,0.3140795,0.00154601,0.3835985,0.004111755
"278",0.0458037,0.433798,0.500941,0.08881095,0.268774,0.06088655
"279",0.2142695,0.31432,0.5181615,0.147483,0.1927625,0.01362865
"280",0.004025785,0.274597,0.6157975,0.003423745,0.497047,0.00730688
"281",0.0219463,0.26549,0.5745795,0.00110137,0.518075,0.02933575
"282",0.05903855,0.3403025,0.51543,0.002126385,0.5219,0.002151695
"283",0.008008585,0.2753665,0.582856,0.001466585,0.5507475,0.0120386
"284",0.170267,0.4868245,0.3806025,0.002713585,0.3584565,0.005613245
"285",0.0961727,0.405128,0.4671275,0.109003,0.240756,0.0646961
"286",0.00289563,0.256538,0.611556,0.00347351,0.513612,0.0306569
"287",0.0366965,0.3294075,0.5341035,0.00204184,0.513684,0.00117836
"288",0.2897085,0.4881505,0.2720965,0.001476945,0.101799,0.170242
"289",0.00856006,0.256986,0.662886,0.00983866,0.4802055,0.0354765
"290",0.1264615,0.5305815,0.3010975,0.001735565,0.388648,0.003276935
"291",0.5176685,0.2431795,0.1195385,0.002551395,0.323186,0.1419395
"292",0.00166836,0.241718,0.438376,0.0989878,0.5269235,0.1329205
"293",0.00344604,0.2009085,0.396006,0.083656,0.5416875,0.191921
"294",0.1801195,0.5350885,0.3361075,0.02362495,0.19853,0.0797293
"295",0.2396945,0.5174275,0.3878955,0.00122844,0.1907665,0.03768185
"296",0.1231505,0.535828,0.313803,0.00177137,0.3872245,0.002823075
"297",0.236149,0.5183695,0.3824535,0.001280255,0.191215,0.03884445
"298",0.02532845,0.30455,0.5449025,0.00284088,0.55373,0.00191372
"299",0.343465,0.405696,0.2698595,0.00565191,0.1472975,0.2155465
"300",0.2372295,0.5434445,0.257947,0.001431095,0.1636105,0.135102
"301",0.1432085,0.57113,0.3570465,0.005214415,0.0949307,0.146949
"302",0.0005866805,0.561389,0.07719045,0.460793,0.3115025,0.000400009
"303",0.000530038,0.5613545,0.0771516,0.490178,0.2668305,0.000375108
"304",0.000550423,0.563021,0.0896111,0.4829175,0.2820085,0.000367844
"305",0.0005454225,0.45793,0.1496045,0.4827915,0.2699405,0.000403148
"306",0.0008840795,0.5286005,0.110059,0.4607945,0.2936855,0.0005424935
"307",0.000639351,0.44726,0.176014,0.4532145,0.3075495,0.000511856
"308",0.000647963,0.581439,0.0920999,0.447962,0.291262,0.0004103725
"309",0.0007030065,0.477588,0.130917,0.484367,0.278622,0.000472031
"310",0.0005453195,0.5278695,0.102618,0.448815,0.326644,0.000390983
"311",0.0007922635,0.4752125,0.14247,0.4323145,0.352592,0.0005623685
"312",0.0005220935,0.55451,0.1068635,0.464568,0.2838425,0.0003819405
"313",0.0005670355,0.53685,0.132129,0.422315,0.3407525,0.0004609255
"314",0.0005325845,0.5305025,0.1416625,0.423234,0.3136325,0.0003871285
"315",0.0006372735,0.530974,0.108749,0.446572,0.3091035,0.000527957
"316",0.0005933655,0.5162855,0.1248685,0.454317,0.290613,0.000480896
"317",0.000446,0.485881,0.13301,0.432215,0.3414905,0.0003734825
"318",0.0005312585,0.523206,0.1423925,0.424364,0.324595,0.000373478
"319",0.000527591,0.55804,0.0968847,0.4657385,0.2845965,0.0004077575
"320",0.1098575,0.14754,0.6499005,0.3754835,0.09812115,0.00869665
"321",0.001143175,0.001060545,1.149255,0.2537765,0.000655285,0.000912046
"322",0.002160325,0.165595,0.6542885,0.4966575,0.0971694,0.0016165
"323",0.001393345,0.00121354,1.16264,0.2444485,0.000735087,0.000998207
"324",0.01460615,0.00204945,1.08505,0.2885955,0.000827719,0.003039435
"325",0.02022735,0.003460045,0.9164905,0.437218,0.001814385,0.005756055
"326",0.001033315,0.3458165,0.3509975,0.4859835,0.192995,0.0007086795
"327",0.1652845,0.3331255,0.4038745,0.233857,0.263603,0.00430948
"328",0.003825605,0.00259747,0.9076045,0.4555105,0.00249169,0.002232535
"329",0.002898255,0.0974406,0.780514,0.5561,0.003341505,0.002115075
"330",0.002113025,0.0851584,0.7946115,0.5621135,0.002478595,0.0009938635
"331",0.0253608,0.2909035,0.4752415,0.344823,0.300289,0.01692615
"332",0.1007915,0.1386875,0.690748,0.4250555,0.0297901,0.0101954
"333",0.1483115,0.1616905,0.554331,0.340505,0.1433365,0.0345193
"334",0.0945667,0.1584975,0.6608215,0.381474,0.072139,0.003609525
"335",0.001250055,0.3536535,0.403718,0.456744,0.1848535,0.0008035545
"336",0.01112485,0.02645885,0.8636475,0.464647,0.000894177,0.00177882
"337",0.01332,0.420899,0.1071975,0.3724435,0.473389,0.00423383
"338",0.07252345,0.002005215,1.0298,0.2985465,0.002031605,0.006677975
"339",0.00681762,0.0300934,0.877786,0.475719,0.000886796,0.001322215
"340",0.001088525,0.0776085,0.823725,0.534773,0.00770976,0.00168333
"341",0.431178,0.1504595,0.3459455,0.1524655,0.3790775,0.0009482975
"342",0.199455,0.1415155,0.395757,0.216029,0.378793,0.04244575
"343",0.001098875,0.0008809015,1.105045,0.2996715,0.0006597285,0.00125993
"344",0.00230959,0.09132005,0.795549,0.546756,0.002311815,0.001038565
"345",0.002495255,0.0454602,0.85204,0.4883695,0.0478553,0.00155739
"346",0.002429325,0.00251166,1.086115,0.3010945,0.000696592,0.001486635
"347",0.00187296,0.00145243,1.127915,0.2715525,0.0007502725,0.0009336155
"348",0.123908,0.0015752,0.996309,0.2978835,0.00225798,0.00477631
"349",0.2018925,0.00257099,0.737041,0.3075195,0.168588,0.00463818
"350",0.3594875,0.00260921,0.6430415,0.3066485,0.04986015,0.00374638
"351",0.2884615,0.00195864,0.712501,0.29013,0.05960755,0.00994861
"352",0.000986917,0.00081249,1.085415,0.3020735,0.0005887665,0.000762074
"353",0.3566255,0.121678,0.271063,0.222103,0.408614,0.02366795
"354",0.01705195,0.009155905,0.848299,0.499835,0.00457068,0.00241366
"355",0.0511291,0.261305,0.711729,0.208406,0.00479202,0.1681215
"356",0.004112995,0.006673065,0.885396,0.515713,0.001693335,0.00244136
"357",0.6258975,0.003028195,0.3230315,0.115269,0.348296,0.001647705
"358",0.00123164,0.001316525,1.13208,0.294167,0.000702402,0.001122235
"359",0.001616715,0.1205925,0.774076,0.5561755,0.003145135,0.0009996715
"360",0.008277955,0.40545,0.242495,0.349762,0.390858,0.004255335
"361",0.004490945,0.114979,0.7726715,0.5530915,0.00687006,0.00123708
"362",0.00303018,0.05464475,0.8097065,0.5756375,0.0014196,0.001144835
"363",0.001621065,0.0872529,0.8054095,0.5519925,0.001990365,0.0008627385
"364",0.0139407,0.0374603,0.865732,0.473632,0.000877699,0.00150655
"365",0.001733175,0.156073,0.6466175,0.35654,0.253202,0.007702955
"366",0.001109995,0.0636787,0.813601,0.5462485,0.00477918,0.0009320125
"367",0.004493585,0.0385067,0.944667,0.418842,0.002626675,0.004721625
"368",0.001486495,0.17723,0.7319225,0.535214,0.00426065,0.00072707
"369",0.009889785,0.003995805,0.904283,0.4862425,0.00141486,0.00243948
